Question Content,Image ID,Image Path,Categories
How good at they at Frisbee?,127388,COCO_train2014_000000127388.jpg,"[1, 34, 31]"
How old is the baby elephant?,66406,COCO_train2014_000000066406.jpg,"[1, 44, 22]"
Why is the elephant being bottle fed?,66406,COCO_train2014_000000066406.jpg,"[1, 44, 22]"
How old is it?,66406,COCO_train2014_000000066406.jpg,"[1, 44, 22]"
Is he giving milk to the elephant?,66406,COCO_train2014_000000066406.jpg,"[1, 44, 22]"
What is he feeding that elephant?,66406,COCO_train2014_000000066406.jpg,"[1, 44, 22]"
Is that a special ship for events?,27777,COCO_train2014_000000027777.jpg,"[1, 3, 6, 9, 11, 15]"
Why is that ship in that small marina?,27777,COCO_train2014_000000027777.jpg,"[1, 3, 6, 9, 11, 15]"
What kind of boat was that?,27777,COCO_train2014_000000027777.jpg,"[1, 3, 6, 9, 11, 15]"
Who owns this boat?,27777,COCO_train2014_000000027777.jpg,"[1, 3, 6, 9, 11, 15]"
What type of boat is that?,27777,COCO_train2014_000000027777.jpg,"[1, 3, 6, 9, 11, 15]"
Did you eat too?,67974,COCO_train2014_000000067974.jpg,"[1, 67, 47, 15, 54]"
What is the man eating?,67974,COCO_train2014_000000067974.jpg,"[1, 67, 47, 15, 54]"
What is he eating?,67974,COCO_train2014_000000067974.jpg,"[1, 67, 47, 15, 54]"
What ocean is that?,67974,COCO_train2014_000000067974.jpg,"[1, 67, 47, 15, 54]"
What is the man having for a meal?,67974,COCO_train2014_000000067974.jpg,"[1, 67, 47, 15, 54]"
Will the ball end up hitting the tree if he hits it?,14502,COCO_train2014_000000014502.jpg,"[40, 1, 37, 39]"
Did he hit the ball?,14502,COCO_train2014_000000014502.jpg,"[40, 1, 37, 39]"
How many people were playing?,14502,COCO_train2014_000000014502.jpg,"[40, 1, 37, 39]"
Are they playing wiffleball?,14502,COCO_train2014_000000014502.jpg,"[40, 1, 37, 39]"
Do you think he's going to hit the ball?,14502,COCO_train2014_000000014502.jpg,"[40, 1, 37, 39]"
What kind of dog is that?,286149,COCO_train2014_000000286149.jpg,"[88, 1, 18]"
What kind of rat is that?,286149,COCO_train2014_000000286149.jpg,"[88, 1, 18]"
Are they both babies?,286149,COCO_train2014_000000286149.jpg,"[88, 1, 18]"
Is that a dog or a mouse below?,286149,COCO_train2014_000000286149.jpg,"[88, 1, 18]"
How old is the little girl?,286149,COCO_train2014_000000286149.jpg,"[88, 1, 18]"
How old is that skateboard?,159554,COCO_train2014_000000159554.jpg,"[41, 1]"
What kind of skateboard is that?,159554,COCO_train2014_000000159554.jpg,"[41, 1]"
Who made that skateboard?,159554,COCO_train2014_000000159554.jpg,"[41, 1]"
Do you think he knows any tricks?,159554,COCO_train2014_000000159554.jpg,"[41, 1]"
What brand of skateboard is that?,159554,COCO_train2014_000000159554.jpg,"[41, 1]"
How old is that cat?,294909,COCO_train2014_000000294909.jpg,"[17, 62, 1]"
What breed of cat is that?,294909,COCO_train2014_000000294909.jpg,"[17, 62, 1]"
What is the name of the cat?,294909,COCO_train2014_000000294909.jpg,"[17, 62, 1]"
Is the cat on this woman happy?,294909,COCO_train2014_000000294909.jpg,"[17, 62, 1]"
How long has she had that cat?,294909,COCO_train2014_000000294909.jpg,"[17, 62, 1]"
Why is everything separated?,413903,COCO_train2014_000000413903.jpg,"[85, 44, 77]"
Why are these things being displayed?,413903,COCO_train2014_000000413903.jpg,"[85, 44, 77]"
Who owns this assortment of items?,413903,COCO_train2014_000000413903.jpg,"[85, 44, 77]"
Why is all of this laying on the ground?,413903,COCO_train2014_000000413903.jpg,"[85, 44, 77]"
Whose items are these?,413903,COCO_train2014_000000413903.jpg,"[85, 44, 77]"
How long has she been surfing?,69578,COCO_train2014_000000069578.jpg,"[1, 42]"
How old is she?,69578,COCO_train2014_000000069578.jpg,"[1, 42]"
How old is the girl?,69578,COCO_train2014_000000069578.jpg,"[1, 42]"
Where is this?,69578,COCO_train2014_000000069578.jpg,"[1, 42]"
Is this girl surfing too close to the rocks?,69578,COCO_train2014_000000069578.jpg,"[1, 42]"
Is it comfortable to sit on that?,298008,COCO_train2014_000000298008.jpg,"[1, 2, 67, 4, 3, 28]"
Where the people on this motorcycle going?,298008,COCO_train2014_000000298008.jpg,"[1, 2, 67, 4, 3, 28]"
Where were you going?,298008,COCO_train2014_000000298008.jpg,"[1, 2, 67, 4, 3, 28]"
What city are they riding in?,298008,COCO_train2014_000000298008.jpg,"[1, 2, 67, 4, 3, 28]"
Did the man pay for a ride on the bike?,298008,COCO_train2014_000000298008.jpg,"[1, 2, 67, 4, 3, 28]"
Is this the little boys first time playing T-ball?,240490,COCO_train2014_000000240490.jpg,"[1, 37, 39]"
What park is this?,240490,COCO_train2014_000000240490.jpg,"[1, 37, 39]"
How well did he do?,240490,COCO_train2014_000000240490.jpg,"[1, 37, 39]"
Is the bat heavy?,240490,COCO_train2014_000000240490.jpg,"[1, 37, 39]"
How many players are on the boy's team?,240490,COCO_train2014_000000240490.jpg,"[1, 37, 39]"
How old is that plane?,316474,COCO_train2014_000000316474.jpg,[5]
How do they choose color schemes for planes?,316474,COCO_train2014_000000316474.jpg,[5]
Did this plane crash?,316474,COCO_train2014_000000316474.jpg,[5]
Is this plane operational?,316474,COCO_train2014_000000316474.jpg,[5]
How did part of this plane break apart?,316474,COCO_train2014_000000316474.jpg,[5]
What kind of bike is that?,11631,COCO_train2014_000000011631.jpg,"[1, 4]"
What is the age minimum for riding a bike like this?,11631,COCO_train2014_000000011631.jpg,"[1, 4]"
Does he jump high a lot?,11631,COCO_train2014_000000011631.jpg,"[1, 4]"
do you think he lands the trick?,11631,COCO_train2014_000000011631.jpg,"[1, 4]"
How often do you go bike riding?,11631,COCO_train2014_000000011631.jpg,"[1, 4]"
Are these tennis players?,58831,COCO_train2014_000000058831.jpg,"[1, 43, 62]"
Is this singles or doubles tennis?,58831,COCO_train2014_000000058831.jpg,"[1, 43, 62]"
Are they a doubles team?,58831,COCO_train2014_000000058831.jpg,"[1, 43, 62]"
Who won the match?,58831,COCO_train2014_000000058831.jpg,"[1, 43, 62]"
What's the score in the game?,58831,COCO_train2014_000000058831.jpg,"[1, 43, 62]"
Is the man in front going to land safely?,301207,COCO_train2014_000000301207.jpg,"[1, 41]"
How high is that ledge?,301207,COCO_train2014_000000301207.jpg,"[1, 41]"
Are any of the skaters famous?,301207,COCO_train2014_000000301207.jpg,"[1, 41]"
What type of trick is that?,301207,COCO_train2014_000000301207.jpg,"[1, 41]"
Is he a very experienced skateboarder?,301207,COCO_train2014_000000301207.jpg,"[1, 41]"
What kind of trees do you think those are?,13182,COCO_train2014_000000013182.jpg,"[1, 19, 84, 15]"
What trail are they riding on?,13182,COCO_train2014_000000013182.jpg,"[1, 19, 84, 15]"
Did the horse mind the toy?,13182,COCO_train2014_000000013182.jpg,"[1, 19, 84, 15]"
Are there many horses?,13182,COCO_train2014_000000013182.jpg,"[1, 19, 84, 15]"
Who is that riding the horse?,13182,COCO_train2014_000000013182.jpg,"[1, 19, 84, 15]"
Where are they taking those cows?,208372,COCO_train2014_000000208372.jpg,"[1, 3, 6, 8, 21, 31]"
Why are the cows on the road?,208372,COCO_train2014_000000208372.jpg,"[1, 3, 6, 8, 21, 31]"
Why are there cows in the street?,208372,COCO_train2014_000000208372.jpg,"[1, 3, 6, 8, 21, 31]"
Where is the RV going?,208372,COCO_train2014_000000208372.jpg,"[1, 3, 6, 8, 21, 31]"
How are the cows in the city?,208372,COCO_train2014_000000208372.jpg,"[1, 3, 6, 8, 21, 31]"
Is that a real bird?,458914,COCO_train2014_000000458914.jpg,"[16, 1, 38]"
What type of bird is that?,458914,COCO_train2014_000000458914.jpg,"[16, 1, 38]"
Do you fly kites often?,458914,COCO_train2014_000000458914.jpg,"[16, 1, 38]"
What kind of kite is that?,458914,COCO_train2014_000000458914.jpg,"[16, 1, 38]"
Do you think the bird is curious about the kite?,458914,COCO_train2014_000000458914.jpg,"[16, 1, 38]"
Is it hot outside?,134344,COCO_train2014_000000134344.jpg,"[1, 28]"
Did she get sunburned in spite of the umbrella?,134344,COCO_train2014_000000134344.jpg,"[1, 28]"
Is this lady at a track meet?,134344,COCO_train2014_000000134344.jpg,"[1, 28]"
Why is she holding an umbrella when it is sunny?,134344,COCO_train2014_000000134344.jpg,"[1, 28]"
What is the lady's name?,134344,COCO_train2014_000000134344.jpg,"[1, 28]"
Who is she talking to?,123949,COCO_train2014_000000123949.jpg,"[1, 77]"
Who is she talking to?,123949,COCO_train2014_000000123949.jpg,"[1, 77]"
Is that a cardboard cutout of a woman?,123949,COCO_train2014_000000123949.jpg,"[1, 77]"
How old is that woman?,123949,COCO_train2014_000000123949.jpg,"[1, 77]"
Who is she talking to?,123949,COCO_train2014_000000123949.jpg,"[1, 77]"
Who made the dress?,53405,COCO_train2014_000000053405.jpg,"[64, 1, 73, 84, 63, 31]"
is the woman trying on dresses?,53405,COCO_train2014_000000053405.jpg,"[64, 1, 73, 84, 63, 31]"
What is her name?,53405,COCO_train2014_000000053405.jpg,"[64, 1, 73, 84, 63, 31]"
Where would you wear that?,53405,COCO_train2014_000000053405.jpg,"[64, 1, 73, 84, 63, 31]"
How old is the woman?,53405,COCO_train2014_000000053405.jpg,"[64, 1, 73, 84, 63, 31]"
What game is he playing?,256385,COCO_train2014_000000256385.jpg,"[1, 75, 86]"
Do you play a lot?,256385,COCO_train2014_000000256385.jpg,"[1, 75, 86]"
What game is he playing?,256385,COCO_train2014_000000256385.jpg,"[1, 75, 86]"
What games were you guys playing on the wii?,256385,COCO_train2014_000000256385.jpg,"[1, 75, 86]"
Is he playing a Nintendo Wii?,256385,COCO_train2014_000000256385.jpg,"[1, 75, 86]"
Where are they skating?,565767,COCO_train2014_000000565767.jpg,"[1, 27, 36]"
Does he compete?,565767,COCO_train2014_000000565767.jpg,"[1, 27, 36]"
Is this a competition?,565767,COCO_train2014_000000565767.jpg,"[1, 27, 36]"
Does this kid know how to snowboard down a hill?,565767,COCO_train2014_000000565767.jpg,"[1, 27, 36]"
Can that kid do tricks on his snowboard?,565767,COCO_train2014_000000565767.jpg,"[1, 27, 36]"
What city is this police officer patrolling?,366414,COCO_train2014_000000366414.jpg,"[1, 4, 6, 8, 31]"
Where is he driving?,366414,COCO_train2014_000000366414.jpg,"[1, 4, 6, 8, 31]"
What police department does that officer belong to?,366414,COCO_train2014_000000366414.jpg,"[1, 4, 6, 8, 31]"
What country is this police officer from?,366414,COCO_train2014_000000366414.jpg,"[1, 4, 6, 8, 31]"
What kind of motorcycle is that?,366414,COCO_train2014_000000366414.jpg,"[1, 4, 6, 8, 31]"
Did they run away after?,365464,COCO_train2014_000000365464.jpg,[24]
How many Zebras did you see?,365464,COCO_train2014_000000365464.jpg,[24]
How old is that zebra?,365464,COCO_train2014_000000365464.jpg,[24]
Did the zebras run from you?,365464,COCO_train2014_000000365464.jpg,[24]
Was this taken in the wild?,365464,COCO_train2014_000000365464.jpg,[24]
How old is this photo?,310606,COCO_train2014_000000310606.jpg,"[64, 1, 72, 73, 74, 76, 44, 47, 84, 62]"
What is he working on?,310606,COCO_train2014_000000310606.jpg,"[64, 1, 72, 73, 74, 76, 44, 47, 84, 62]"
How old is that laptop?,310606,COCO_train2014_000000310606.jpg,"[64, 1, 72, 73, 74, 76, 44, 47, 84, 62]"
What is this man smiling about?,310606,COCO_train2014_000000310606.jpg,"[64, 1, 72, 73, 74, 76, 44, 47, 84, 62]"
Is that a new computer?,310606,COCO_train2014_000000310606.jpg,"[64, 1, 72, 73, 74, 76, 44, 47, 84, 62]"
What kind of phone was she using?,257670,COCO_train2014_000000257670.jpg,"[1, 2, 4, 77, 62]"
Is she taking your picture?,257670,COCO_train2014_000000257670.jpg,"[1, 2, 4, 77, 62]"
Is that an iphone?,257670,COCO_train2014_000000257670.jpg,"[1, 2, 4, 77, 62]"
What kind of cell phone is that?,257670,COCO_train2014_000000257670.jpg,"[1, 2, 4, 77, 62]"
Are you taking photos of each other?,257670,COCO_train2014_000000257670.jpg,"[1, 2, 4, 77, 62]"
What's the score in the tennis game?,509255,COCO_train2014_000000509255.jpg,"[1, 43, 37]"
Who is that tennis player?,509255,COCO_train2014_000000509255.jpg,"[1, 43, 37]"
How old is the tennis player?,509255,COCO_train2014_000000509255.jpg,"[1, 43, 37]"
Did she win the match?,509255,COCO_train2014_000000509255.jpg,"[1, 43, 37]"
Is this a famous player?,509255,COCO_train2014_000000509255.jpg,"[1, 43, 37]"
How fast do you think he was going?,23253,COCO_train2014_000000023253.jpg,"[1, 4]"
How fast do you think that motorcycle is going?,23253,COCO_train2014_000000023253.jpg,"[1, 4]"
How did you get a non-blurry shot?,23253,COCO_train2014_000000023253.jpg,"[1, 4]"
How fast is that guy going?,23253,COCO_train2014_000000023253.jpg,"[1, 4]"
How fast did it go?,23253,COCO_train2014_000000023253.jpg,"[1, 4]"
Does the woman know how to surf?,335027,COCO_train2014_000000335027.jpg,"[8, 1, 42, 3]"
Is she a surfer?,335027,COCO_train2014_000000335027.jpg,"[8, 1, 42, 3]"
Is that your mother?,335027,COCO_train2014_000000335027.jpg,"[8, 1, 42, 3]"
Does she actually surf?,335027,COCO_train2014_000000335027.jpg,"[8, 1, 42, 3]"
Is she carrying a surf board?,335027,COCO_train2014_000000335027.jpg,"[8, 1, 42, 3]"
Is this some sort of competition?,239928,COCO_train2014_000000239928.jpg,"[1, 19]"
Is this a race?,239928,COCO_train2014_000000239928.jpg,"[1, 19]"
What kind of horse event is this?,239928,COCO_train2014_000000239928.jpg,"[1, 19]"
Are they racing the horses?,239928,COCO_train2014_000000239928.jpg,"[1, 19]"
What kind of event involves all those horses?,239928,COCO_train2014_000000239928.jpg,"[1, 19]"
"Is this town clock located in London, or Dublin?",356938,COCO_train2014_000000356938.jpg,"[1, 19, 85]"
Where is this clock located at?,356938,COCO_train2014_000000356938.jpg,"[1, 19, 85]"
What time is it?,356938,COCO_train2014_000000356938.jpg,"[1, 19, 85]"
How much is the Rolex clock worth?,356938,COCO_train2014_000000356938.jpg,"[1, 19, 85]"
How much do you think that clock costs?,356938,COCO_train2014_000000356938.jpg,"[1, 19, 85]"
Did you ride it?,577448,COCO_train2014_000000577448.jpg,"[1, 7]"
What train is that?,577448,COCO_train2014_000000577448.jpg,"[1, 7]"
Where is this located?,577448,COCO_train2014_000000577448.jpg,"[1, 7]"
Do the women and the man know each other?,577448,COCO_train2014_000000577448.jpg,"[1, 7]"
Is this a subway?,577448,COCO_train2014_000000577448.jpg,"[1, 7]"
Is this in Great Britain?,567858,COCO_train2014_000000567858.jpg,"[3, 1, 2, 19]"
What year was this taken in?,567858,COCO_train2014_000000567858.jpg,"[3, 1, 2, 19]"
Are those horses and riders in a parade?,567858,COCO_train2014_000000567858.jpg,"[3, 1, 2, 19]"
What city is this?,567858,COCO_train2014_000000567858.jpg,"[3, 1, 2, 19]"
What building are they heading towards?,567858,COCO_train2014_000000567858.jpg,"[3, 1, 2, 19]"
What's the name of this waterway?,65195,COCO_train2014_000000065195.jpg,"[1, 3, 21, 22]"
How much does the elephant weigh?,65195,COCO_train2014_000000065195.jpg,"[1, 3, 21, 22]"
Is the elephant a danger for the people?,65195,COCO_train2014_000000065195.jpg,"[1, 3, 21, 22]"
Was he selling rides?,65195,COCO_train2014_000000065195.jpg,"[1, 3, 21, 22]"
Is that unusual?,65195,COCO_train2014_000000065195.jpg,"[1, 3, 21, 22]"
Why are they so serious about frisbee?,405057,COCO_train2014_000000405057.jpg,"[1, 34]"
What game are they playing?,405057,COCO_train2014_000000405057.jpg,"[1, 34]"
Who is the lady catching the frisbee?,405057,COCO_train2014_000000405057.jpg,"[1, 34]"
What are they playing?,405057,COCO_train2014_000000405057.jpg,"[1, 34]"
What game are they playing?,405057,COCO_train2014_000000405057.jpg,"[1, 34]"
Is that a babe elephant?,294138,COCO_train2014_000000294138.jpg,[22]
How old is that elephant?,294138,COCO_train2014_000000294138.jpg,[22]
How old is that elephant?,294138,COCO_train2014_000000294138.jpg,[22]
How old was the little elephant?,294138,COCO_train2014_000000294138.jpg,[22]
Were there other animals there?,294138,COCO_train2014_000000294138.jpg,[22]
How steep was it really?,20711,COCO_train2014_000000020711.jpg,"[1, 35]"
How often do you go skiing?,20711,COCO_train2014_000000020711.jpg,"[1, 35]"
Could that bright sun melt the snow to quickly?,20711,COCO_train2014_000000020711.jpg,"[1, 35]"
How fast is he skiing?,20711,COCO_train2014_000000020711.jpg,"[1, 35]"
What mountain is this?,20711,COCO_train2014_000000020711.jpg,"[1, 35]"
What type of instrument is that?,308936,COCO_train2014_000000308936.jpg,"[72, 1, 62]"
What instrument is being played?,308936,COCO_train2014_000000308936.jpg,"[72, 1, 62]"
Is this a professional musician?,308936,COCO_train2014_000000308936.jpg,"[72, 1, 62]"
What song do you think he's playing?,308936,COCO_train2014_000000308936.jpg,"[72, 1, 62]"
How long have you played the cello?,308936,COCO_train2014_000000308936.jpg,"[72, 1, 62]"
How old is she?,16359,COCO_train2014_000000016359.jpg,"[1, 67, 47, 15, 82, 59, 62]"
Did she finish the pizza???,16359,COCO_train2014_000000016359.jpg,"[1, 67, 47, 15, 82, 59, 62]"
Is this a wholesale store?,16359,COCO_train2014_000000016359.jpg,"[1, 67, 47, 15, 82, 59, 62]"
How big is tat slice of pizza?,16359,COCO_train2014_000000016359.jpg,"[1, 67, 47, 15, 82, 59, 62]"
Where is she eating the pizza at?,16359,COCO_train2014_000000016359.jpg,"[1, 67, 47, 15, 82, 59, 62]"
Who is playing tennis?,130122,COCO_train2014_000000130122.jpg,"[1, 43, 37]"
What is the score of the match?,130122,COCO_train2014_000000130122.jpg,"[1, 43, 37]"
Who is that playing tennis?,130122,COCO_train2014_000000130122.jpg,"[1, 43, 37]"
Is he returning the tennis ball?,130122,COCO_train2014_000000130122.jpg,"[1, 43, 37]"
Who is that tennis player?,130122,COCO_train2014_000000130122.jpg,"[1, 43, 37]"
Is this an indoor skate park?,501381,COCO_train2014_000000501381.jpg,"[1, 41]"
Where is this skate park located?,501381,COCO_train2014_000000501381.jpg,"[1, 41]"
Is this an indoor skate park?,501381,COCO_train2014_000000501381.jpg,"[1, 41]"
What are the blue squares?,501381,COCO_train2014_000000501381.jpg,"[1, 41]"
What kind of skate trick is he doing?,501381,COCO_train2014_000000501381.jpg,"[1, 41]"
